"filename","obs_datetime","species_auto","conf_intvl","sucess","species_man","validator","validator_comments"
"SR2_20160401_194512_419.wav",2016-04-01 19:45:12,"Myodau",5,FALSE,"-","-","-"
"SR2_20160315_040643_613.wav",2016-03-15 04:06:43,"Myodau",5,FALSE,"-","-","-"
"SR2_20180509_022811_000.wav",2018-05-09 02:28:11,"Myodau",5,FALSE,"-","-","-"
"SR2_20160309_204120_648.wav",2016-03-09 20:41:20,"Myodau",5,FALSE,"-","-","-"
"SR2_20170918_042744_000.wav",2017-09-18 04:27:44,"Myodau",5,FALSE,"-","-","-"
"SR2_20160316_001449_935.wav",2016-03-16 00:14:49,"Myodau",5,FALSE,"-","-","-"
"SR2_20161005_011145_000.wav",2016-10-05 01:11:45,"Myodau",5,FALSE,"-","-","-"
"SR2_20160127_200310_641.wav",2016-01-27 20:03:10,"Myodau",5,FALSE,"-","-","-"
"SR2_20160521_004752_188.wav",2016-05-21 00:47:52,"Myodau",5,FALSE,"-","-","-"
"SR2_20160323_214218_060.wav",2016-03-23 21:42:18,"Myodau",5,FALSE,"-","-","-"
"SR2_20160412_214904_000.wav",2016-04-12 21:49:04,"Myodau",5,FALSE,"-","-","-"
"SR2_20160315_224422_657.wav",2016-03-15 22:44:22,"Myodau",5,FALSE,"-","-","-"
"SR2_20160710_025448_161.wav",2016-07-10 02:54:48,"Myodau",5,FALSE,"-","-","-"
"SR2_20160521_004551_399.wav",2016-05-21 00:45:51,"Myodau",5,FALSE,"-","-","-"
"SR2_20160401_193611_121.wav",2016-04-01 19:36:11,"Myodau",5,FALSE,"-","-","-"
"SR2_20160725_025628_232.wav",2016-07-25 02:56:28,"Myodau",5,FALSE,"-","-","-"
"SR2_20160521_004709_080.wav",2016-05-21 00:47:09,"Myodau",5,FALSE,"-","-","-"
"SR2_20160515_001243_311.wav",2016-05-15 00:12:43,"Myodau",5,FALSE,"-","-","-"
"SR2_20151021_201924_163.wav",2015-10-21 20:19:24,"Myodau",5,FALSE,"-","-","-"
"SR2_20171027_193606_000.wav",2017-10-27 19:36:06,"Myodau",5,FALSE,"-","-","-"
"SR2_20160324_002331_728.wav",2016-03-24 00:23:31,"Myodau",5,FALSE,"-","-","-"
"SR2_20151124_172252_548.wav",2015-11-24 17:22:52,"Myodau",6,FALSE,"-","-","-"
"SR2_20160914_014133_000.wav",2016-09-14 01:41:33,"Myodau",6,FALSE,"-","-","-"
"SR2_20160221_184313_081.wav",2016-02-21 18:43:13,"Myodau",6,FALSE,"-","-","-"
"SR2_20160402_010151_307.wav",2016-04-02 01:01:51,"Myodau",6,FALSE,"-","-","-"
"SR2_20160517_034519_027.wav",2016-05-17 03:45:19,"Myodau",6,FALSE,"-","-","-"
"SR2_20160913_203819_000.wav",2016-09-13 20:38:19,"Myodau",6,FALSE,"-","-","-"
"SR2_20180713_220621_000.wav",2018-07-13 22:06:21,"Myodau",6,FALSE,"-","-","-"
"SR2_20160323_223937_084.wav",2016-03-23 22:39:37,"Myodau",6,FALSE,"-","-","-"
"SR2_20160311_214716_664.wav",2016-03-11 21:47:16,"Myodau",6,FALSE,"-","-","-"
"SR2_20151219_192727_503.wav",2015-12-19 19:27:27,"Myodau",6,FALSE,"-","-","-"
"SR2_20160314_195459_652.wav",2016-03-14 19:54:59,"Myodau",6,FALSE,"-","-","-"
"SR2_20160315_024425_968.wav",2016-03-15 02:44:25,"Myodau",6,FALSE,"-","-","-"
"SR2_20160311_233012_244.wav",2016-03-11 23:30:12,"Myodau",6,FALSE,"-","-","-"
"SR2_20160409_224546_972.wav",2016-04-09 22:45:46,"Myodau",6,FALSE,"-","-","-"
"SR2_20160508_222643_244.wav",2016-05-08 22:26:43,"Myodau",6,FALSE,"-","-","-"
"SR2_20170821_222309_000.wav",2017-08-21 22:23:09,"Myodau",6,FALSE,"-","-","-"
"SR2_20170918_192339_000.wav",2017-09-18 19:23:39,"Myodau",6,FALSE,"-","-","-"
"SR2_20180310_201829_000.wav",2018-03-10 20:18:29,"Myodau",6,FALSE,"-","-","-"
"SR2_20160505_220110_136.wav",2016-05-05 22:01:10,"Myodau",6,FALSE,"-","-","-"
"SR2_20160505_222819_300.wav",2016-05-05 22:28:19,"Myodau",6,FALSE,"-","-","-"
"SR2_20160321_010338_655.wav",2016-03-21 01:03:38,"Myodau",6,FALSE,"-","-","-"
"SR2_20160221_203115_968.wav",2016-02-21 20:31:15,"Myodau",6,FALSE,"-","-","-"
"SR2_20160323_213944_376.wav",2016-03-23 21:39:44,"Myodau",6,FALSE,"-","-","-"
"SR2_20160520_235841_428.wav",2016-05-20 23:58:41,"Myodau",6,FALSE,"-","-","-"
"SR2_20160301_233232_669.wav",2016-03-01 23:32:32,"Myodau",6,FALSE,"-","-","-"
"SR2_20170822_015234_000.wav",2017-08-22 01:52:34,"Myodau",7,FALSE,"-","-","-"
"SR2_20160521_004541_533.wav",2016-05-21 00:45:41,"Myodau",7,FALSE,"-","-","-"
"SR2_20180422_201808_000.wav",2018-04-22 20:18:08,"Myodau",7,FALSE,"-","-","-"
"SR2_20170912_190751_000.wav",2017-09-12 19:07:51,"Myodau",7,FALSE,"-","-","-"
"SR2_20151219_170739_308.wav",2015-12-19 17:07:39,"Myodau",7,FALSE,"-","-","-"
"SR2_20160627_195417_568.wav",2016-06-27 19:54:17,"Myodau",7,FALSE,"-","-","-"
"SR2_20160315_020930_221.wav",2016-03-15 02:09:30,"Myodau",7,FALSE,"-","-","-"
"SR2_20160315_024429_508.wav",2016-03-15 02:44:29,"Myodau",7,FALSE,"-","-","-"
"SR2_20170911_221502_000.wav",2017-09-11 22:15:02,"Myodau",7,FALSE,"-","-","-"
"SR2_20160311_215044_417.wav",2016-03-11 21:50:44,"Myodau",7,FALSE,"-","-","-"
"SR2_20160302_021427_049.wav",2016-03-02 02:14:27,"Myodau",7,FALSE,"-","-","-"
"SR2_20160129_211830_985.wav",2016-01-29 21:18:30,"Myodau",7,FALSE,"-","-","-"
"SR2_20160412_224504_959.wav",2016-04-12 22:45:04,"Myodau",7,FALSE,"-","-","-"
"SR2_20171009_213156_000.wav",2017-10-09 21:31:56,"Myodau",7,FALSE,"-","-","-"
"SR2_20160315_040636_392.wav",2016-03-15 04:06:36,"Myodau",7,FALSE,"-","-","-"
"SR2_20160323_214223_552.wav",2016-03-23 21:42:23,"Myodau",7,FALSE,"-","-","-"
"SR2_20160406_221332_375.wav",2016-04-06 22:13:32,"Myodau",7,FALSE,"-","-","-"
"SR2_20160205_223849_124.wav",2016-02-05 22:38:49,"Myodau",7,FALSE,"-","-","-"
"SR2_20180123_224808_000.wav",2018-01-23 22:48:08,"Myodau",7,FALSE,"-","-","-"
"SR2_20151204_204803_912.wav",2015-12-04 20:48:03,"Myodau",7,FALSE,"-","-","-"
"SR2_20170922_201853_000.wav",2017-09-22 20:18:53,"Myodau",7,FALSE,"-","-","-"
"SR2_20160324_002334_017.wav",2016-03-24 00:23:34,"Myodau",7,FALSE,"-","-","-"
"SR2_20160323_215633_991.wav",2016-03-23 21:56:33,"Myodau",7,FALSE,"-","-","-"
"SR2_20160315_203408_355.wav",2016-03-15 20:34:08,"Myodau",7,FALSE,"-","-","-"
"SR2_20170923_193328_000.wav",2017-09-23 19:33:28,"Myodau",7,FALSE,"-","-","-"
"SR2_20171031_184125_000.wav",2017-10-31 18:41:25,"Myodau",8,FALSE,"-","-","-"
"SR2_20160315_020926_245.wav",2016-03-15 02:09:26,"Myodau",8,FALSE,"-","-","-"
"SR2_20151127_192914_625.wav",2015-11-27 19:29:14,"Myodau",8,FALSE,"-","-","-"
"SR2_20160316_025200_985.wav",2016-03-16 02:52:00,"Myodau",8,FALSE,"-","-","-"
"SR2_20160920_201208_000.wav",2016-09-20 20:12:08,"Myodau",8,FALSE,"-","-","-"
"SR2_20180115_022111_000.wav",2018-01-15 02:21:11,"Myodau",8,FALSE,"-","-","-"
"SR2_20160401_193854_880.wav",2016-04-01 19:38:54,"Myodau",8,FALSE,"-","-","-"
"SR2_20160711_224009_588.wav",2016-07-11 22:40:09,"Myodau",8,FALSE,"-","-","-"
"SR2_20160309_192915_565.wav",2016-03-09 19:29:15,"Myodau",8,FALSE,"-","-","-"
"SR2_20170823_022210_000.wav",2017-08-23 02:22:10,"Myodau",8,FALSE,"-","-","-"
"SR2_20160706_230606_787.wav",2016-07-06 23:06:06,"Myodau",8,FALSE,"-","-","-"
"SR2_20160913_033501_000.wav",2016-09-13 03:35:01,"Myodau",8,FALSE,"-","-","-"
"SR2_20160327_014847_828.wav",2016-03-27 01:48:47,"Myodau",8,FALSE,"-","-","-"
"SR2_20160316_033945_181.wav",2016-03-16 03:39:45,"Myodau",8,FALSE,"-","-","-"
"SR2_20160221_201530_867.wav",2016-02-21 20:15:30,"Myodau",8,FALSE,"-","-","-"
"SR2_20160920_003318_000.wav",2016-09-20 00:33:18,"Myodau",8,FALSE,"-","-","-"
"SR2_20160323_200050_356.wav",2016-03-23 20:00:50,"Myodau",8,FALSE,"-","-","-"
"SR2_20160314_222422_035.wav",2016-03-14 22:24:22,"Myodau",8,FALSE,"-","-","-"
"SR2_20160314_230628_952.wav",2016-03-14 23:06:28,"Myodau",8,FALSE,"-","-","-"
"SR2_20171002_190642_000.wav",2017-10-02 19:06:42,"Myodau",8,FALSE,"-","-","-"
"SR2_20160311_233016_799.wav",2016-03-11 23:30:16,"Myodau",8,FALSE,"-","-","-"
"SR2_20170921_014218_000.wav",2017-09-21 01:42:18,"Myodau",8,FALSE,"-","-","-"
"SR2_20151017_034009_184.wav",2015-10-17 03:40:09,"Myodau",8,FALSE,"-","-","-"
"SR2_20170825_200020_000.wav",2017-08-25 20:00:20,"Myodau",8,FALSE,"-","-","-"
"SR2_20170910_192927_000.wav",2017-09-10 19:29:27,"Myodau",8,FALSE,"-","-","-"
"SR2_20161031_182805_000.wav",2016-10-31 18:28:05,"Myodau",9,FALSE,"-","-","-"
"SR2_20161016_203515_000.wav",2016-10-16 20:35:15,"Myodau",9,FALSE,"-","-","-"
"SR2_20160922_223016_000.wav",2016-09-22 22:30:16,"Myodau",9,FALSE,"-","-","-"
"SR2_20160924_200529_000.wav",2016-09-24 20:05:29,"Myodau",9,FALSE,"-","-","-"
"SR2_20160221_185836_708.wav",2016-02-21 18:58:36,"Myodau",9,FALSE,"-","-","-"
"SR2_20160909_010026_000.wav",2016-09-09 01:00:26,"Myodau",9,FALSE,"-","-","-"
"SR2_20170828_202223_000.wav",2017-08-28 20:22:23,"Myodau",9,FALSE,"-","-","-"
"SR2_20180508_205324_000.wav",2018-05-08 20:53:24,"Myodau",9,FALSE,"-","-","-"
"SR2_20160315_040655_511.wav",2016-03-15 04:06:55,"Myodau",9,FALSE,"-","-","-"
"SR2_20160205_195755_489.wav",2016-02-05 19:57:55,"Myodau",9,FALSE,"-","-","-"
"SR2_20160404_203722_861.wav",2016-04-04 20:37:22,"Myodau",9,FALSE,"-","-","-"
"SR2_20180416_204635_000.wav",2018-04-16 20:46:35,"Myodau",9,FALSE,"-","-","-"
"SR2_20160913_013009_000.wav",2016-09-13 01:30:09,"Myodau",9,FALSE,"-","-","-"
"SR2_20171016_180559_000.wav",2017-10-16 18:05:59,"Myodau",9,FALSE,"-","-","-"
"SR2_20160205_225632_724.wav",2016-02-05 22:56:32,"Myodau",9,FALSE,"-","-","-"
"SR2_20151127_184146_071.wav",2015-11-27 18:41:46,"Myodau",9,FALSE,"-","-","-"
"SR2_20160909_203657_000.wav",2016-09-09 20:36:57,"Myodau",9,FALSE,"-","-","-"
"SR2_20171009_213151_000.wav",2017-10-09 21:31:51,"Myodau",9,FALSE,"-","-","-"
"SR2_20170909_213408_000.wav",2017-09-09 21:34:08,"Myodau",9,FALSE,"-","-","-"
"SR2_20160221_185838_284.wav",2016-02-21 18:58:38,"Myodau",9,FALSE,"-","-","-"
"SR2_20160314_211134_112.wav",2016-03-14 21:11:34,"Myodau",9,FALSE,"-","-","-"
"SR2_20170821_004112_000.wav",2017-08-21 00:41:12,"Myodau",9,FALSE,"-","-","-"
"SR2_20170930_011452_000.wav",2017-09-30 01:14:52,"Myodau",9,FALSE,"-","-","-"
"SR2_20160917_195426_000.wav",2016-09-17 19:54:26,"Myodau",9,FALSE,"-","-","-"
"SR2_20170911_191443_000.wav",2017-09-11 19:14:43,"Myodau",9,FALSE,"-","-","-"
"SR2_20160912_205521_000.wav",2016-09-12 20:55:21,"Myodau",10,FALSE,"-","-","-"
"SR2_20160315_215810_115.wav",2016-03-15 21:58:10,"Myodau",10,FALSE,"-","-","-"
"SR2_20170923_193720_000.wav",2017-09-23 19:37:20,"Myodau",10,FALSE,"-","-","-"
"SR2_20160915_201846_000.wav",2016-09-15 20:18:46,"Myodau",10,FALSE,"-","-","-"
"SR2_20160909_215334_000.wav",2016-09-09 21:53:34,"Myodau",10,FALSE,"-","-","-"
"SR2_20160917_230202_000.wav",2016-09-17 23:02:02,"Myodau",10,FALSE,"-","-","-"
"SR2_20171122_040350_000.wav",2017-11-22 04:03:50,"Myodau",10,FALSE,"-","-","-"
"SR2_20170912_005112_000.wav",2017-09-12 00:51:12,"Myodau",10,FALSE,"-","-","-"
"SR2_20180123_225240_000.wav",2018-01-23 22:52:40,"Myodau",10,FALSE,"-","-","-"
"SR2_20171031_210317_000.wav",2017-10-31 21:03:17,"Myodau",10,FALSE,"-","-","-"
"SR2_20160323_214825_939.wav",2016-03-23 21:48:25,"Myodau",10,FALSE,"-","-","-"
"SR2_20170905_220854_000.wav",2017-09-05 22:08:54,"Myodau",10,FALSE,"-","-","-"
"SR2_20171004_202339_000.wav",2017-10-04 20:23:39,"Myodau",10,FALSE,"-","-","-"
"SR2_20161015_190229_000.wav",2016-10-15 19:02:29,"Myodau",10,FALSE,"-","-","-"
"SR2_20160628_212840_792.wav",2016-06-28 21:28:40,"Myodau",10,FALSE,"-","-","-"
"SR2_20160311_233021_799.wav",2016-03-11 23:30:21,"Myodau",10,FALSE,"-","-","-"
"SR2_20160523_021210_716.wav",2016-05-23 02:12:10,"Myodau",10,FALSE,"-","-","-"
"SR2_20171031_201603_000.wav",2017-10-31 20:16:03,"Myodau",10,FALSE,"-","-","-"
"SR2_20170903_200343_000.wav",2017-09-03 20:03:43,"Myodau",10,FALSE,"-","-","-"
"SR2_20160315_215813_881.wav",2016-03-15 21:58:13,"Myodau",10,FALSE,"-","-","-"
"SR2_20161008_191934_000.wav",2016-10-08 19:19:34,"Myodau",10,FALSE,"-","-","-"
"SR2_20171101_201650_000.wav",2017-11-01 20:16:50,"Myodau",10,FALSE,"-","-","-"
"SR2_20160127_171826_391.wav",2016-01-27 17:18:26,"Myodau",10,FALSE,"-","-","-"
"SR2_20160201_023433_316.wav",2016-02-01 02:34:33,"Myonat",5,FALSE,"-","-","-"
"SR2_20160205_231413_688.wav",2016-02-05 23:14:13,"Myonat",5,FALSE,"-","-","-"
"SR2_20160125_200711_247.wav",2016-01-25 20:07:11,"Myonat",5,FALSE,"-","-","-"
"SR2_20160125_200750_704.wav",2016-01-25 20:07:50,"Myonat",5,FALSE,"-","-","-"
"SR2_20160704_230917_375.wav",2016-07-04 23:09:17,"Myonat",5,FALSE,"-","-","-"
"SR2_20160315_232537_449.wav",2016-03-15 23:25:37,"Myonat",5,FALSE,"-","-","-"
"SR2_20160405_232019_345.wav",2016-04-05 23:20:19,"Myonat",5,FALSE,"-","-","-"
"SR2_20170914_033159_000.wav",2017-09-14 03:31:59,"Myonat",5,FALSE,"-","-","-"
"SR2_20160125_200931_145.wav",2016-01-25 20:09:31,"Myonat",5,FALSE,"-","-","-"
"SR2_20160319_212618_167.wav",2016-03-19 21:26:18,"Myonat",5,FALSE,"-","-","-"
"SR2_20161028_024231_000.wav",2016-10-28 02:42:31,"Myonat",5,FALSE,"-","-","-"
"SR2_20151228_201445_813.wav",2015-12-28 20:14:45,"Myonat",5,FALSE,"-","-","-"
"SR2_20160228_214553_977.wav",2016-02-28 21:45:53,"Myonat",5,FALSE,"-","-","-"
"SR2_20151219_201058_780.wav",2015-12-19 20:10:58,"Myonat",5,FALSE,"-","-","-"
"SR2_20160206_205314_479.wav",2016-02-06 20:53:14,"Myonat",5,FALSE,"-","-","-"
"SR2_20160311_231920_096.wav",2016-03-11 23:19:20,"Myonat",5,FALSE,"-","-","-"
"SR2_20160408_212448_153.wav",2016-04-08 21:24:48,"Myonat",5,FALSE,"-","-","-"
"SR2_20160909_203117_000.wav",2016-09-09 20:31:17,"Myonat",6,FALSE,"-","-","-"
"SR2_20160125_185005_229.wav",2016-01-25 18:50:05,"Myonat",6,FALSE,"-","-","-"
"SR2_20160125_181536_827.wav",2016-01-25 18:15:36,"Myonat",6,FALSE,"-","-","-"
"SR2_20160401_200617_320.wav",2016-04-01 20:06:17,"Myonat",6,FALSE,"-","-","-"
"SR2_20151203_164608_333.wav",2015-12-03 16:46:08,"Myonat",6,FALSE,"-","-","-"
"SR2_20160502_224522_521.wav",2016-05-02 22:45:22,"Myonat",6,FALSE,"-","-","-"
"SR2_20161101_203705_000.wav",2016-11-01 20:37:05,"Myonat",6,FALSE,"-","-","-"
"SR2_20160406_230542_284.wav",2016-04-06 23:05:42,"Myonat",6,FALSE,"-","-","-"
"SR2_20160406_232402_895.wav",2016-04-06 23:24:02,"Myonat",6,FALSE,"-","-","-"
"SR2_20160309_232455_905.wav",2016-03-09 23:24:55,"Myonat",6,FALSE,"-","-","-"
"SR2_20160228_210218_075.wav",2016-02-28 21:02:18,"Myonat",6,FALSE,"-","-","-"
"SR2_20180423_214913_000.wav",2018-04-23 21:49:13,"Myonat",6,FALSE,"-","-","-"
"SR2_20151219_201102_911.wav",2015-12-19 20:11:02,"Myonat",6,FALSE,"-","-","-"
"SR2_20160922_003153_000.wav",2016-09-22 00:31:53,"Myonat",6,FALSE,"-","-","-"
"SR2_20160129_193347_492.wav",2016-01-29 19:33:47,"Myonat",6,FALSE,"-","-","-"
"SR2_20160312_031055_111.wav",2016-03-12 03:10:55,"Myonat",6,FALSE,"-","-","-"
"SR2_20160514_234745_943.wav",2016-05-14 23:47:45,"Myonat",6,FALSE,"-","-","-"
"SR2_20180504_204237_000.wav",2018-05-04 20:42:37,"Myonat",6,FALSE,"-","-","-"
"SR2_20160308_225340_421.wav",2016-03-08 22:53:40,"Myonat",6,FALSE,"-","-","-"
"SR2_20160221_185723_565.wav",2016-02-21 18:57:23,"Myonat",6,FALSE,"-","-","-"
"SR2_20151112_211118_327.wav",2015-11-12 21:11:18,"Myonat",6,FALSE,"-","-","-"
"SR2_20160127_202705_400.wav",2016-01-27 20:27:05,"Myonat",6,FALSE,"-","-","-"
"SR2_20160201_054524_581.wav",2016-02-01 05:45:24,"Myonat",6,FALSE,"-","-","-"
"SR2_20180512_210732_000.wav",2018-05-12 21:07:32,"Myonat",6,FALSE,"-","-","-"
"SR2_20160127_213104_000.wav",2016-01-27 21:31:04,"Myonat",6,FALSE,"-","-","-"
"SR2_20151222_181456_259.wav",2015-12-22 18:14:56,"Myonat",7,FALSE,"-","-","-"
"SR2_20160125_184719_817.wav",2016-01-25 18:47:19,"Myonat",7,FALSE,"-","-","-"
"SR2_20160228_205311_544.wav",2016-02-28 20:53:11,"Myonat",7,FALSE,"-","-","-"
"SR2_20160125_183600_599.wav",2016-01-25 18:36:00,"Myonat",7,FALSE,"-","-","-"
"SR2_20160221_222420_595.wav",2016-02-21 22:24:20,"Myonat",7,FALSE,"-","-","-"
"SR2_20160301_191828_472.wav",2016-03-01 19:18:28,"Myonat",7,FALSE,"-","-","-"
"SR2_20160129_213432_204.wav",2016-01-29 21:34:32,"Myonat",7,FALSE,"-","-","-"
"SR2_20160308_211726_907.wav",2016-03-08 21:17:26,"Myonat",7,FALSE,"-","-","-"
"SR2_20151228_200603_899.wav",2015-12-28 20:06:03,"Myonat",7,FALSE,"-","-","-"
"SR2_20160523_221649_449.wav",2016-05-23 22:16:49,"Myonat",7,FALSE,"-","-","-"
"SR2_20160228_214550_060.wav",2016-02-28 21:45:50,"Myonat",7,FALSE,"-","-","-"
"SR2_20151228_200439_460.wav",2015-12-28 20:04:39,"Myonat",7,FALSE,"-","-","-"
"SR2_20180512_211658_000.wav",2018-05-12 21:16:58,"Myonat",7,FALSE,"-","-","-"
"SR2_20160502_034600_480.wav",2016-05-02 03:46:00,"Myonat",7,FALSE,"-","-","-"
"SR2_20151016_234032_579.wav",2015-10-16 23:40:32,"Myonat",7,FALSE,"-","-","-"
"SR2_20180123_211029_000.wav",2018-01-23 21:10:29,"Myonat",7,FALSE,"-","-","-"
"SR2_20160123_181203_497.wav",2016-01-23 18:12:03,"Myonat",7,FALSE,"-","-","-"
"SR2_20160712_234304_577.wav",2016-07-12 23:43:04,"Myonat",7,FALSE,"-","-","-"
"SR2_20160221_194256_355.wav",2016-02-21 19:42:56,"Myonat",7,FALSE,"-","-","-"
"SR2_20160315_220641_749.wav",2016-03-15 22:06:41,"Myonat",7,FALSE,"-","-","-"
"SR2_20160327_200222_543.wav",2016-03-27 20:02:22,"Myonat",8,FALSE,"-","-","-"
"SR2_20160407_224754_249.wav",2016-04-07 22:47:54,"Myonat",8,FALSE,"-","-","-"
"SR2_20160704_235220_241.wav",2016-07-04 23:52:20,"Myonat",8,FALSE,"-","-","-"
"SR2_20160308_224857_140.wav",2016-03-08 22:48:57,"Myonat",8,FALSE,"-","-","-"
"SR2_20160125_185003_571.wav",2016-01-25 18:50:03,"Myonat",8,FALSE,"-","-","-"
"SR2_20160324_012659_993.wav",2016-03-24 01:26:59,"Myonat",8,FALSE,"-","-","-"
"SR2_20151204_183407_719.wav",2015-12-04 18:34:07,"Myonat",8,FALSE,"-","-","-"
"SR2_20160523_033704_783.wav",2016-05-23 03:37:04,"Myonat",8,FALSE,"-","-","-"
"SR2_20160123_232712_596.wav",2016-01-23 23:27:12,"Myonat",8,FALSE,"-","-","-"
"SR2_20171020_001625_000.wav",2017-10-20 00:16:25,"Myonat",8,FALSE,"-","-","-"
"SR2_20171020_190442_000.wav",2017-10-20 19:04:42,"Myonat",8,FALSE,"-","-","-"
"SR2_20160314_202504_095.wav",2016-03-14 20:25:04,"Myonat",8,FALSE,"-","-","-"
"SR2_20160515_024624_513.wav",2016-05-15 02:46:24,"Myonat",8,FALSE,"-","-","-"
"SR2_20160508_222550_816.wav",2016-05-08 22:25:50,"Myonat",8,FALSE,"-","-","-"
"SR2_20160201_003653_752.wav",2016-02-01 00:36:53,"Myonat",8,FALSE,"-","-","-"
"SR2_20160507_005321_773.wav",2016-05-07 00:53:21,"Myonat",8,FALSE,"-","-","-"
"SR2_20151225_184002_373.wav",2015-12-25 18:40:02,"Myonat",8,FALSE,"-","-","-"
"SR2_20151219_170742_009.wav",2015-12-19 17:07:42,"Myonat",8,FALSE,"-","-","-"
"SR2_20160913_012932_000.wav",2016-09-13 01:29:32,"Myonat",8,FALSE,"-","-","-"
