filename,species,accuracy
ECC_20180808_224409_239.wav,Nycnoc,0.86
ECC_20180808_224410_447.wav,Nycnoc,0.99
ECC_20180808_224414_011.wav,Nycnoc,0.51
ECC_20180808_224417_784.wav,Nycnoc,0.96
ECC_20180808_224420_752.wav,Nycnoc,0.85
ECC_20180808_224424_893.wav,Nycnoc,0.95
ECC_20180808_224431_817.wav,Nycnoc,0.97
ECC_20180808_224435_859.wav,Nycnoc,0.81
ECC_20180808_224439_193.wav,Nycnoc,0.98
ECC_20180808_224450_073.wav,Nycnoc,0.95
ECC_20180808_224456_985.wav,Nycnoc,0.8
ECC_20180808_224504_585.wav,Nycnoc,0.97
ECC_20180808_224511_293.wav,Nycnoc,0.69
ECC_20180808_224513_645.wav,Nycnoc,0.91
ECC_20180808_224517_653.wav,Nycnoc,0.84
ECC_20180808_224525_004.wav,Nycnoc,0.98
ECC_20180808_224531_871.wav,Nycnoc,0.99
ECC_20180808_224536_871.wav,Nycnoc,0.65
ECC_20180808_224542_901.wav,Nycnoc,0.92
ECC_20180808_224549_136.wav,Nycnoc,0.83
ECC_20180808_224553_012.wav,Nycnoc,0.97
ECC_20180808_224600_711.wav,Nycnoc,0.98
ECC_20180808_224607_980.wav,Nycnoc,0.98
ECC_20180808_224612_737.wav,Nycnoc,0.93
ECC_20180808_224621_405.wav,Nycnoc,0.99
ECC_20180808_224626_405.wav,Nycnoc,0.69
ECC_20180808_224633_732.wav,Nycnoc,0.87
ECC_20180808_224650_333.wav,Nycnoc,0.92
ECC_20180808_224653_265.wav,Nycnoc,0.89
ECC_20180808_224707_519.wav,Nycnoc,0.71
ECC_20180808_224709_853.wav,Nycnoc,0.56
ECC_20180808_224713_853.wav,Nycnoc,0.92
ECC_20180808_224721_484.wav,Nycnoc,0.56
ECC_20180808_224728_707.wav,Nycnoc,0.9
ECC_20180808_224740_315.wav,Nycnoc,0.97
ECC_20180808_224743_256.wav,Nycnoc,0.99
ECC_20180808_224748_256.wav,Nycnoc,0.89
ECC_20180808_224751_603.wav,Nycnoc,0.74
ECC_20180808_224753_967.wav,Nycnoc,0.96
ECC_20180808_224802_563.wav,Nycnoc,0.99
ECC_20180808_224807_079.wav,Nycnoc,0.97
ECC_20180808_224820_909.wav,Nycnoc,0.99
ECC_20180808_224834_613.wav,Nycnoc,0.54
ECC_20180808_224837_613.wav,Nycnoc,0.96
ECC_20180808_224845_495.wav,Nycnoc,0.62
ECC_20180808_224852_495.wav,Nycnoc,0.95
